Index [<ind>],Particle X-Coordinate X Particle ID (Study 01 - Particles) [m],Particle Y-Coordinate X Particle ID (Study 01 - Particles) [m],Particle Z-Coordinate X Particle ID (Study 01 - Particles) [m]
13173,-0.269784,-0.420696,0.00132861
13174,0.317613,-0.62156,0.342252
13175,0.45664,-0.747488,0.0655614
13176,-0.214675,-0.682385,-0.269528
13177,-0.193997,-0.704665,-0.13321
13178,-0.20917,-0.541627,-0.298758
13179,-0.0850088,-0.43936,0.313384
13180,-0.13922,-0.545442,0.139324
13181,-0.0347744,-0.658272,-0.249183
13182,0.459757,-0.718633,-0.308785
13183,-0.0907398,-0.679118,-0.0155333
13184,0.191234,-0.510545,0.16667
13185,0.206538,-0.73635,-0.119885
13186,0.0326897,-0.44954,0.295171
13187,-0.0459076,-0.316462,-0.220801
13188,-0.0369725,-0.324428,0.0486032
13189,0.253426,-0.747923,0.007735
13190,-0.0520263,-0.694114,0.0182009
13191,-0.0633125,-0.632937,-0.28012
13192,0.281178,-0.74404,0.135626
13193,-0.455373,-0.66984,-0.169818
13194,-0.340682,-0.678119,-0.290593
13195,0.269431,-0.70894,-0.00303562
13196,0.119203,-0.517725,-0.242084
13197,0.446435,-0.650256,0.159489
13198,0.211221,-0.738032,0.204662
13199,0.0837815,-0.29094,-0.210925
13200,-0.294627,-0.671546,0.384793
13201,0.194841,-0.445702,-0.23469
13202,-0.182526,-0.66902,-0.212899
13203,0.318466,0.201293,0.343914
13204,0.361614,-0.756687,0.297793
13205,0.480699,-0.583168,-0.205153
13206,0.0017166,-0.418395,0.288574
13207,-0.24352,-0.621154,-0.0631813
13208,0.00312578,-0.663361,-0.138564
13209,0.0798129,-0.71293,-0.0686512
13210,-0.383925,-0.53295,0.21937
13211,0.210572,-0.398565,-0.131447
13212,0.346524,-0.67148,-0.24709
13213,-0.123154,-0.487415,0.0645575
13214,-0.388097,-0.723268,-0.168547
13215,0.090596,-0.490323,0.00742041
13216,0.42986,-0.573177,0.0947046
13217,-0.0500006,-0.691992,-0.0169658
13218,-0.0125661,-0.298384,-0.0327824
13219,0.313185,-0.603101,0.0230771
13220,-0.107782,-0.597991,0.321788
13221,-0.159215,-0.706572,0.154721
13222,-0.0462151,-0.417541,0.236627
13223,0.113364,-0.657992,0.285027
13224,0.0778069,-0.703788,0.0466492
13225,-0.221801,-0.638376,0.293532
13226,0.23126,-0.56775,0.271038
13227,-0.291387,-0.527749,0.17149
13228,0.22472,-0.546742,-0.0496381
13229,0.462411,-0.7829,-0.251127
13230,0.00536461,-0.65184,-0.263417
13231,-0.201307,-0.520267,0.329769
13232,-0.38901,-0.582753,-0.28239
13233,-0.135801,-0.535027,0.220794
13234,0.121027,-0.486173,-0.353146
13235,0.145414,-0.528074,-0.383674
13236,0.386923,-0.789932,-0.00413296
13237,0.275149,-0.741184,0.0344009
13238,-0.0443926,-0.276854,0.0409722
13239,0.327253,-0.727332,0.291633
13240,0.280645,-0.612903,-0.382924
13241,0.34559,-0.726497,0.260357
13242,-0.166365,-0.687909,-0.130058
13243,0.0826304,-0.452708,-0.32431
13244,0.243687,-0.559917,-0.381745
13245,-0.236347,-0.415537,-0.0857342
13246,-0.100972,-0.473829,0.382829
13247,-0.190217,-0.584519,0.283234
13248,-0.0335272,-0.699124,0.12192
13249,-0.330197,-0.606646,0.0993885
13250,0.331679,-0.630314,-0.127509
13251,0.167185,-0.540623,0.0883449
13252,-0.288806,-0.706922,-0.199841
13253,0.232399,-0.71499,-0.19486
13254,-0.0389859,-0.556014,-0.052659
13255,-0.136589,-0.52505,-0.161426
13256,0.42685,-0.567903,-0.289594
13257,0.370558,-0.785257,0.0368112
13258,0.172315,-0.526715,0.216251
13259,0.477523,0.428943,-0.38344
13260,0.380846,-0.661638,-0.382203
13261,0.255965,-0.59625,-0.332635
13262,-0.482253,-0.72953,0.149086
13263,0.216124,-0.559858,0.381699
13264,-0.208742,-0.572165,0.0523287
13265,0.331985,-0.541413,-0.0372039
13266,-0.42007,-0.737415,-0.0615217
13267,0.18003,-0.427943,-0.163496
13268,0.391576,-0.697725,-0.168599
13269,0.423662,-0.728005,0.112743
13270,-0.398855,0.276577,-0.303116
13271,0.0811362,-0.376097,-0.297281
13272,0.183574,-0.713662,0.0835458
13273,0.137796,-0.667132,0.318128
13274,0.00444893,-0.327413,-0.138131
13275,0.363567,-0.640791,-0.153647
13276,-0.185867,-0.674723,-0.182842
13277,-0.0070526,-0.348134,-0.0266521
13278,0.0195976,-0.392869,0.254587
13279,0.353265,-0.746732,-0.193607
13280,-0.368821,-0.748112,0.209952
13281,0.0150351,-0.663008,-0.298638
13282,0.270207,-0.668851,0.117557
13283,-0.482073,-0.664595,0.0444307
13284,0.22851,-0.577142,-0.224276
13285,-0.0916256,-0.712252,0.225512
13286,0.162491,-0.583192,0.384722
13287,-0.0123684,-0.698672,0.14817
13288,0.135126,-0.703307,-0.0545446
13289,0.389043,-0.609952,-0.00602538
13290,0.0696308,-0.453778,-0.381538
13291,0.0922393,-0.664002,0.184926
13292,0.252853,-0.695695,0.31081
13293,-0.00183588,-0.444948,0.35746
13294,0.0520283,-0.376717,0.384262
13295,-0.334907,-0.663132,0.0209704
13296,0.225349,-0.715827,0.225113
13297,-0.0601381,-0.291929,-0.0160729
13298,0.484627,-0.760688,-0.265336
13299,0.371609,-0.691946,0.198659
13300,0.341614,-0.707096,0.357384
13301,-0.218181,-0.60514,0.0633595
13302,-0.0221997,-0.528777,0.213495
13303,0.0358901,-0.573371,-0.38412
13304,0.038345,-0.600255,-0.362497
13305,0.0647289,-0.684101,0.0154124
13306,-0.182892,-0.66705,0.346339
13307,-0.0315845,-0.468061,0.111407
13308,0.0462149,-0.687981,-0.0797046
13309,0.255951,-0.539549,0.102522
13310,-0.267887,-0.49572,-0.298615
13311,-0.103468,-0.3927,0.215712
13312,-0.0435118,-0.275688,0.200437
13313,0.38195,-0.692548,-0.352216
13314,0.380421,-0.731582,0.130636
13315,0.378159,-0.751861,0.270142
13316,-0.25271,-0.575489,-0.0603149
13317,0.0541349,-0.485248,-0.383303
13318,-0.261312,-0.700441,-0.0573584
13319,-0.45311,-0.587799,0.110399
13320,-0.0280759,-0.474619,-0.337902
13321,-0.408954,0.247521,0.18947
13322,-0.233326,-0.508206,0.0869855
13323,0.234134,-0.727902,-0.140802
13324,-0.0690682,-0.675847,-0.199156
13325,-0.442707,-0.638845,-0.237256
13326,-0.405788,-0.722431,-0.00495105
13327,-0.0345414,-0.570513,-0.358134
13328,-0.482418,-0.635792,0.11639
13329,0.48354,-0.721465,0.0688408
13330,0.16586,-0.664302,-0.303973
13332,0.0329685,-0.506562,-0.0730181
13333,0.325837,-0.72154,0.114969
13334,0.0666531,-0.649373,0.335301
13335,-0.286805,-0.670107,-0.256389
13336,0.315244,-0.545137,-0.188659
13337,0.05155,-0.467904,0.0621035
13338,0.104905,-0.404607,0.275791
13339,-0.287122,-0.496463,-0.384172
13340,-0.0406308,-0.679321,0.147971
13341,0.375378,-0.717834,-0.284634
13342,0.055084,-0.701328,-0.0482554
13343,0.00646128,-0.72088,0.0460338
13344,-0.258204,-0.571414,0.212085
13345,0.191575,-0.687798,-0.086522
13346,0.38683,-0.6998,-0.130042
13347,0.254968,-0.439233,-0.188884
13348,-0.08289,-0.603491,0.381478
13349,0.332636,-0.731028,-0.29236
13350,0.0323673,-0.257847,-0.293592
13352,0.455092,-0.749062,0.231199
13353,0.192224,-0.569359,-0.19996
13354,0.434989,-0.730762,-0.324999
13355,0.114687,-0.518381,0.0400753
13356,0.0410385,-0.576753,-0.000992928
13357,-0.375511,-0.684846,-0.103578
13358,-0.0830961,-0.68567,-0.153619
13359,-0.0695258,-0.686755,0.231799
13360,0.417716,-0.749841,0.177819
13361,0.255586,-0.750046,0.159516
13362,0.132291,-0.634493,0.307772
13363,0.134899,-0.694108,0.129214
13364,-0.106482,-0.424431,0.270934
13365,0.164764,-0.730638,0.0482257
13366,-0.31299,-0.520916,-0.384541
13367,-0.144919,-0.67215,0.259034
13368,-0.0292106,-0.503798,0.149553
13369,0.218763,-0.585705,0.344515
13370,0.0903129,-0.520103,-0.141909
13371,-0.159591,-0.494705,-0.351965
13372,-0.079489,-0.399178,-0.203938
13373,0.0592219,-0.300453,0.105929
13374,0.0228409,-0.465466,0.147053
13375,0.485129,-0.736874,-0.246511
13376,0.303369,-0.670798,-0.384029
13377,0.0140908,-0.299377,-0.115246
13378,0.12243,-0.396038,-0.151914
13379,-0.452069,-0.698768,-0.245137
13380,-0.0888444,-0.569877,0.383646
13381,0.27984,-0.527799,-0.354259
13382,0.0292591,-0.484154,0.295523
13383,-0.0604773,-0.412501,0.0566899
13384,0.187234,-0.563875,0.202659
13385,-0.353389,-0.596187,-0.145105
13386,0.285392,-0.517616,-0.0441873
13387,-0.00785403,-0.502821,-0.38438
13388,-0.367419,-0.660677,0.259437
13389,0.234188,-0.552267,0.307503
13390,0.0564139,-0.570434,-0.35155
13391,0.0155211,-0.598063,0.314047
13392,0.350361,-0.517248,0.0549546
13393,-0.257809,-0.565308,0.31473
13394,-0.00803656,-0.482931,0.0970627
13395,0.327373,-0.647855,0.10682
13396,-0.152489,-0.698857,-0.0846435
13397,0.346896,-0.714362,-0.138771
13398,0.0937286,-0.430393,0.198138
13399,0.328695,-0.691876,-0.382938
13400,0.0810936,-0.69874,0.1159
13401,-0.0787947,-0.370055,-0.111007
13402,-0.179987,-0.626882,-0.294011
13403,0.0535482,-0.66518,-0.0487038
13404,-0.286611,-0.583338,0.229681
13405,0.1202,-0.391921,-0.353713
13406,-0.0933994,-0.457604,-0.262374
13407,0.199907,-0.544462,0.123134
13408,0.238826,-0.375466,0.142046
13409,-0.243474,-0.720919,0.0761196
13410,0.0979878,-0.708491,-0.0215689
13411,0.146799,-0.694133,0.0937248
13412,-0.176573,-0.710563,-0.00724393
13413,0.326726,-0.738462,-0.132466
13414,0.202228,-0.73004,-0.0408138
13415,-0.0524404,-0.471149,-0.212784
13416,-0.425656,-0.626157,-0.269886
13417,0.354761,-0.742635,0.186449
13418,0.0742164,-0.425606,-0.134315
13419,-0.319924,-0.688727,-0.137772
13420,-0.0301223,-0.521568,0.0436152
13421,0.331251,-0.721155,0.230371
13422,-0.384915,-0.710852,-0.027723
13423,-0.128341,-0.504572,-0.284216
13424,-0.0276095,-0.650338,-0.14922
13425,-0.00205718,-0.514697,0.118215
13426,0.383612,-0.732715,-0.255256
13427,-0.00204896,-0.669411,0.158732
13428,0.201092,-0.478701,0.320667
13429,-0.05637,-0.656316,0.318461
13430,0.210991,-0.712079,0.0549447
13432,0.261432,-0.720488,0.0545865
13433,0.200978,-0.411947,0.274899
13434,0.441703,-0.679946,-0.0937228
13435,0.125886,-0.730635,0.100747
13436,0.266206,-0.679547,-0.329183
13437,0.257543,-0.718693,-0.234096
13438,-0.244561,-0.685306,-0.215142
13439,-0.484225,-0.585835,0.120125
13440,0.241734,-0.636343,0.202286
13441,-0.420411,-0.770906,-0.0147746
13442,0.00109934,-0.586888,-0.322153
13443,-0.0128855,-0.515605,0.182161
13444,-0.332264,-0.669371,0.285258
13445,-0.035738,-0.494264,0.334199
13446,-0.0595861,-0.459296,0.00385891
13447,0.0420324,-0.459331,-0.069583
13448,0.305047,-0.622593,-0.00196666
13449,-0.137826,-0.534908,0.000759167
13450,0.293649,-0.719723,-0.12354
13451,0.194564,-0.399391,-0.314306
13452,0.19234,-0.538172,-0.0440895
13453,0.438711,-0.614442,0.234221
13454,-0.0267355,-0.635876,-0.274563
13455,0.407973,-0.752776,0.138051
13456,0.182366,-0.668436,0.299486
13457,0.0863806,-0.457648,0.00991043
13458,0.292659,-0.690724,-0.268346
13459,0.462095,-0.668935,0.0392679
13460,-0.132026,-0.654456,0.358417
13461,-0.426195,-0.653779,-0.304707
13462,0.0866036,-0.379325,0.0573678
13463,-0.113084,-0.526033,0.336559
13464,-0.0953995,-0.468581,-0.141501
13465,0.00730071,-0.419518,0.182785
13466,0.484197,-0.810059,0.222926
13467,-0.445489,-0.735237,0.0419937
13468,-0.185005,-0.473852,0.146011
13469,-0.370894,-0.712121,-0.347121
13470,0.0833498,-0.64539,-0.355183
13471,-0.132657,-0.515564,-0.199359
13472,-0.0856875,-0.472897,0.316514
13473,-0.481177,-0.600675,0.0102763
13474,-0.0157699,-0.50627,0.284119
13475,0.10508,-0.735592,-0.00620529
13476,-0.206593,-0.58742,-0.351843
13477,0.0230784,-0.677155,0.250561
13478,-0.129759,-0.498208,0.212807
13479,-0.095607,-0.543774,0.0507352
13480,0.108945,-0.520941,0.00754239
13481,-0.383718,-0.623132,-0.0917057
13482,0.195239,-0.73507,-0.244544
13483,0.109009,-0.374203,-0.104986
13484,0.232703,-0.67588,0.0666694
13485,0.484826,-0.690494,0.174714
13486,-0.142339,-0.708848,-0.157179
13487,0.112276,-0.692184,0.174301
13488,-0.0438446,-0.707736,0.0917893
13489,-0.0929906,-0.678142,0.0196197
13490,0.220437,-0.470315,-0.23453
13491,0.119889,-0.662675,0.204488
13492,0.183359,-0.712448,-0.123804
13493,0.181055,-0.495662,-0.353385
13494,0.0645657,-0.691421,0.0845689
13495,0.164639,-0.571971,-0.173272
13496,-0.0490517,-0.380482,-0.342249
13497,0.484207,-0.821642,0.353233
13498,0.0362238,-0.406895,0.114316
13499,-0.059749,-0.684562,-0.129909
13500,-0.072703,-0.698685,0.0712309
13501,0.447857,0.360667,0.380327
13502,-0.138545,-0.694439,0.0332389
13503,-0.446547,-0.686282,0.0958301
13504,-0.13238,-0.660199,-0.177446
13505,0.439191,-0.607649,-0.0467682
13506,0.301223,-0.512541,0.128964
13507,-0.0895037,-0.513148,-0.20692
13508,0.053539,-0.653827,0.303981
13509,0.220727,-0.670681,-0.0904037
13510,0.251361,-0.689087,0.171174
13511,-0.448375,-0.67941,0.215733
13512,-0.408262,-0.613271,0.185727
13513,0.0500874,-0.519662,-0.207137
13514,-0.202003,-0.653367,0.168109
13515,0.451744,-0.734612,0.307051
13516,-0.0267663,-0.597194,0.380674
13517,0.458688,-0.738927,-0.279868
13518,0.16496,-0.696473,0.189337
13519,0.138668,-0.679745,-0.0793273
13520,-0.0783406,-0.721015,-0.0664333
13521,0.251607,-0.553435,-0.317714
13522,0.130406,-0.684135,-0.286857
13523,0.211019,-0.374564,-0.160378
13524,-0.0312362,-0.245433,0.181036
13525,-0.456468,-0.688244,-0.290187
13526,-0.144799,-0.469336,0.129235
13527,-0.0768078,-0.663478,-0.245734
13528,-0.16098,-0.5517,-0.0175166
13529,0.453182,-0.660772,-0.0491637
13530,0.308993,-0.590193,0.0563934
13531,0.0455467,-0.411177,-0.129362
13532,0.0935961,-0.535835,-0.0204293
13533,-0.386044,-0.710473,0.25032
13534,-0.305394,-0.574226,0.25596
13535,0.10499,-0.557295,0.14666
13536,-0.116043,-0.454954,0.0737626
13537,0.379535,-0.686179,-0.00890102
13538,0.187614,-0.524411,-0.0119884
13539,-0.0331336,-0.66055,0.296674
13540,0.085062,-0.331012,-0.32498
13541,0.188251,-0.697614,-0.0242751
13542,-0.218397,-0.57225,-0.108052
13543,0.219611,-0.548457,-0.208938
13544,-0.335636,-0.59514,0.349958
13545,-0.193616,-0.490906,-0.108222
13546,-0.441237,-0.700089,-0.170273
13547,0.0155572,-0.308269,-0.254981
13548,-0.361095,-0.528556,0.106722
13549,0.0775902,-0.673875,0.223729
13550,0.373992,-0.567414,0.0408739
13551,-0.0331849,-0.690062,-0.0750599
13553,0.00156491,-0.549733,0.13024
13554,-0.138848,-0.43112,0.347742
13555,0.00228855,-0.546245,-0.381022
13556,0.17413,-0.530804,0.323086
13557,0.150372,-0.435438,0.118294
13558,0.409628,-0.595703,0.0554331
13559,0.194676,-0.75509,0.173225
13560,0.483675,-0.64631,0.325549
13561,0.117183,-0.513141,0.353338
13562,0.00516304,-0.560332,0.347513
13563,-0.0598189,-0.502831,-0.226698
13564,0.276864,-0.577764,-0.380677
13565,0.139269,-0.713748,0.0383311
13567,-0.0714449,-0.539484,-0.269579
13568,-0.0334705,-0.694387,0.0652076
13569,0.159876,-0.718613,-0.287866
13570,-0.199106,-0.6079,0.170218
13571,0.366041,-0.6475,-0.191033
13572,0.0185329,-0.280213,-0.310909
13573,0.147359,-0.359016,0.0669923
13574,-0.202877,-0.650453,0.321815
13575,0.0707316,-0.661961,-0.161572
13576,-0.0366383,-0.673181,-0.0428691
13577,0.135065,-0.568587,0.174421
13578,-0.0585445,-0.67713,0.0481515
13579,0.307171,-0.718051,-0.220189
13580,0.14548,-0.664982,0.182529
13581,-0.0404996,-0.490465,0.192667
13582,-0.0859722,-0.528306,-0.384141
13583,-0.197797,-0.571979,-0.304347
13584,-0.456072,-0.715171,-0.0475237
13585,0.123666,-0.340713,-0.0973111
13586,-0.413625,-0.639442,0.245293
13587,0.276366,-0.698172,0.264834
13588,0.0314326,-0.323313,0.0957026
13589,-0.0191603,-0.5006,-0.0330793
13590,-0.0575356,-0.329138,-0.056015
13591,0.0268654,-0.623509,0.34991
13592,0.371753,-0.575196,0.384527
13593,0.123689,-0.690336,0.0242953
13594,-0.331149,-0.584194,0.163872
13595,0.445326,0.3008,-0.210303
13596,-0.0222797,-0.51055,0.0887192
13597,-0.0995582,-0.660894,-0.182402
13598,0.253527,-0.659971,0.148863
13599,-0.0211896,-0.563509,0.3849
13600,0.0977287,-0.340984,0.211859
13601,-0.40038,-0.722558,-0.0967594
13602,0.172143,-0.430564,-0.125004
13603,-0.394675,-0.683946,-0.0456244
13604,0.0655293,-0.366847,-0.364545
13605,-0.461367,-0.722974,-0.384223
13606,-0.404425,-0.65365,-0.266911
13607,-0.481375,0.363956,-0.0799941
13608,-0.338972,-0.680512,-0.249749
13609,-0.00718898,-0.480234,0.182801
13610,-0.333597,-0.733622,0.0797483
13611,0.0385055,-0.656896,0.0161727
13612,-0.483872,-0.694677,-0.0465307
13613,0.0347455,-0.297361,0.3801
13614,-0.386446,-0.598071,-0.316941
13615,0.321899,-0.733707,-0.0364678
13616,-0.046705,-0.308784,0.134808
13617,-0.474275,-0.571336,0.147297
13618,0.0307991,-0.528213,0.0060341
13619,0.0705422,-0.565348,0.322008
13620,0.377478,-0.726775,-0.14893
13621,0.328713,-0.540372,0.0220066
13622,0.232655,-0.575743,0.0412303
13623,0.254562,-0.620509,-0.355386
13624,0.165277,-0.406143,-0.0221646
13625,0.445403,-0.597756,0.207986
13626,0.215931,-0.736354,-0.0720447
13627,0.0873381,-0.671335,0.0684458
13628,-0.249815,-0.59381,0.0536373
13629,-0.0794379,-0.314604,0.0511152
13630,0.163956,-0.486128,-0.291863
13631,0.0104138,-0.518495,0.356044
13632,-0.201517,-0.536747,0.235975
13633,0.340567,-0.762573,0.131775
13634,0.34455,-0.497577,-0.00674766
13635,-0.345715,-0.682085,0.325032
13637,0.241156,-0.567943,0.223222
13638,0.311216,-0.723283,0.145477
13639,-0.427857,-0.719021,0.0208391
13640,0.4388,-0.761424,-0.319377
13641,0.0740075,-0.613967,-0.381828
13642,0.240632,-0.665537,-0.30537
13643,0.0714562,-0.413387,-0.258718
13644,0.189146,-0.58505,-0.323341
13645,-0.0379615,-0.61767,0.28085
13646,-0.0909486,-0.687116,0.102584
13647,-0.0173812,-0.627699,-0.357133
13648,0.00347567,-0.598846,0.348617
13649,0.0986077,-0.726865,0.114212
13650,0.214941,-0.69726,0.156512
13651,-0.146395,-0.443364,0.100151
13652,0.390745,-0.750879,-0.366087
13653,0.368104,-0.63215,0.38194
13654,0.0469518,-0.650995,-0.289671
13655,-0.122632,-0.681295,-0.101536
13656,-0.0646306,-0.358992,0.00542888
13657,0.393179,-0.629691,0.357831
13658,0.4152,-0.717459,0.258109
13659,0.0255849,-0.364851,0.1832
13660,-0.158103,-0.425772,-0.0338199
13661,0.24872,-0.706263,0.0846979
13662,0.145219,-0.715453,0.00276628
13663,-0.288825,-0.583181,0.149221
13664,0.0540613,-0.679246,-0.123386
13665,0.389762,-0.74439,0.162477
13666,-0.442111,-0.744709,0.0120056
13667,0.130795,-0.486235,-0.101315
13668,-0.0243302,-0.551712,0.156661
13669,-0.0367486,-0.626294,0.364497
13670,0.0742306,-0.528308,0.197458
13671,-0.343219,-0.591861,0.0724129
13672,0.135993,-0.437149,0.362976
13673,0.368411,-0.633135,-0.334021
13674,0.086368,-0.382403,-0.178312
13675,0.148382,-0.633678,-0.319455
13676,-0.480668,-0.638643,0.00297446
13677,0.0203633,-0.486582,-0.380614
13678,0.148072,-0.715541,-0.101462
13679,-0.0695185,-0.37072,-0.0546386
13680,-0.231486,-0.626949,-0.321631
13681,-0.386498,-0.728381,-0.0681887
13682,0.240408,-0.656218,0.383156
13683,-0.207733,-0.647075,-0.305239
13684,-0.201967,-0.486894,0.227016
13685,-0.341807,-0.546972,0.0172082
13686,-0.0689488,-0.688198,0.166017
13687,-0.229313,-0.715903,0.128821
13688,-0.126951,-0.702056,0.145174
13689,0.149262,-0.690768,-0.17603
13690,-0.484569,-0.725223,0.307725
13691,0.305606,-0.699931,0.0845422
13692,-0.130151,-0.677136,-0.0309124
13693,0.44208,-0.711159,-0.0801707
13694,0.113892,-0.29158,-0.128994
13695,-0.0699443,-0.481171,0.377129
13696,-0.0793633,-0.526607,-0.236512
13697,0.32286,-0.692683,-0.187804
13698,-0.165236,-0.57129,-0.0458623
13699,0.225162,-0.689255,0.0010048
13700,-0.25921,-0.681305,-0.148441
13702,0.328062,-0.751258,0.0179233
13703,0.017286,-0.651216,0.313494
13704,-0.369183,-0.715965,-0.0931377
13705,-0.133559,-0.502079,-0.383197
13706,-0.147053,-0.614091,-0.190328
13707,-0.190922,-0.503562,-0.358712
13708,0.0734625,-0.628674,0.305889
13709,0.198854,-0.491211,-0.0277161
13710,-0.484737,0.321591,-0.0159554
13711,0.28694,-0.606542,0.0769298
13712,0.331815,-0.701095,-0.259159
13713,-0.233142,-0.573094,0.0718394
13714,0.363525,-0.717521,0.334734
13715,0.22618,-0.382763,-0.0537275
13716,-0.255888,-0.573937,0.144229
13717,0.105005,-0.482002,-0.263145
13718,0.115329,-0.426414,-0.231275
13719,-0.23702,-0.588375,-0.131486
13720,-0.333247,-0.698608,0.0335085
13721,-0.250301,-0.676926,-0.255913
13722,-0.0400236,-0.673474,0.102019
13723,0.410352,-0.711598,-0.2708
13724,-0.0582241,-0.602158,0.298836
13725,0.0468672,-0.549113,0.382177
13726,-0.111557,-0.438886,0.0403147
13727,-0.175372,-0.601149,-0.0358438
13728,-0.24627,-0.619554,0.365833
13729,-0.143566,-0.70603,-0.0176165
13730,0.184957,-0.526579,0.384961
13731,-0.482495,-0.650898,0.294834
13732,0.0301793,-0.540749,0.246977
13733,0.177433,-0.440924,-0.383342
13734,0.184972,-0.708465,-0.304195
13735,0.0490038,-0.338524,-0.211625
13736,-0.4367,-0.702453,0.179209
13737,0.242162,-0.696848,0.0429021
13738,-0.0576247,-0.521964,0.348125
13739,-0.290575,-0.501865,-0.107601
13740,-0.205655,-0.54439,0.10015
13741,-0.378325,-0.70063,-0.237322
13742,0.138529,-0.451469,-0.216776
13744,0.336926,-0.718703,0.194275
13745,0.326122,-0.539914,0.137272
13746,-0.136428,-0.672271,-0.212205
13747,-0.352614,-0.538252,-0.164875
13748,-0.0616147,-0.412947,0.190626
13749,-0.0643022,-0.576674,-0.349157
13750,-0.188985,-0.559648,0.0050299
13751,0.316712,-0.675724,0.354056
13752,-0.266888,-0.585577,0.174133
13753,-0.132774,-0.676924,-0.0673039
13754,-0.0310843,-0.406144,0.175233
13755,-0.0233314,-0.328341,0.157545
13756,-0.44873,-0.75641,0.101571
13758,-0.173661,-0.481565,-0.381206
13759,-0.190472,-0.667235,-0.149875
13760,0.229144,-0.702166,-0.0351055
13761,0.214585,-0.719715,0.258671
13762,0.302134,-0.586513,-0.047269
13763,0.123919,-0.455619,-0.247454
13764,-0.225837,-0.482663,0.250729
13765,0.259151,-0.713913,0.115079
13766,0.341453,-0.726991,0.0453885
13768,-0.122833,-0.542251,-0.333863
13769,-0.256767,-0.582109,0.246311
13770,0.318834,-0.7014,-0.137412
13771,0.0495209,-0.398117,0.275312
13772,0.160932,-0.558619,-0.379085
13774,-0.0392732,-0.624259,0.325898
13775,0.271154,-0.5765,0.214486
13776,-0.349958,-0.576061,0.13683
13777,0.250832,-0.687571,0.131944
13778,0.119165,-0.677224,-0.2243
13779,0.217665,-0.730111,0.172306
13780,-0.139737,-0.473605,-0.339895
13781,-0.358669,-0.669451,0.22323
13782,0.152208,-0.505246,0.0284128
